Device_ID,Device_Type,Purchase_Date,Manufacturer,Model,Country,Maintenance_Report,Age,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class
MD10531,MRI Scanner,2011-06-16,BioSystems,Model-900,USA,Routine check completed.,12.703194754116074,8143.866899813359,33.566849483467166,5,5,3
MD10532,MRI Scanner,2011-06-17,HealthCorp,Model-100,Japan,Component replaced after overheating.,9.088112834809865,7849.013212227971,20.72085760816008,3,4,2
MD10533,Ventilator,2011-06-18,BioSystems,Model-100,USA,Battery wear detected.,9.725694490087012,8111.798130377686,11.67937851946598,5,5,2
MD10534,Defibrillator,2011-06-19,MediTech,Model-600,UK,Component replaced after overheating.,2.310258980400405,1433.2398804475497,8.32821924517474,2,2,0
MD10535,Ventilator,2011-06-20,BioSystems,Model-450,USA,Routine check completed.,1.954442165291511,4295.84115151255,9.60679951993512,3,1,1
MD10536,Defibrillator,2011-06-21,MediTech,Model-450,Japan,Routine check completed.,8.181056540191353,8469.566764679685,30.379987298818044,5,6,3
MD10537,Ventilator,2011-06-22,BioSystems,Model-900,Germany,Component replaced after overheating.,3.2572786983650728,2563.7269008019825,4.317585636514366,3,1,0
MD10538,ECG Machine,2011-06-23,HealthCorp,Model-450,India,Routine check completed.,5.485421814274584,10693.7732748161,15.654777531870696,5,5,2
MD10539,MRI Scanner,2011-06-24,HealthCorp,Model-900,USA,Component replaced after overheating.,11.438188397990404,10126.353307669771,40.39773803046411,6,8,3
MD10540,MRI Scanner,2011-06-25,HealthCorp,Model-900,Germany,Component replaced after overheating.,6.576967464350497,3390.6378150808277,7.672837715095218,2,3,1
MD10541,Defibrillator,2011-06-26,CardioSync,Model-100,Japan,Battery wear detected.,3.4140489115280293,2759.3995592747315,8.320381067046998,2,2,0
MD10542,Defibrillator,2011-06-27,HealthCorp,Model-450,UK,Voltage spike observed.,7.06853714226894,2167.328739864772,7.951655446190413,2,2,0
MD10543,ECG Machine,2011-06-28,BioSystems,Model-600,USA,Component replaced after overheating.,2.704905430224058,3943.340900870806,20.703602918112857,3,1,1
MD10544,MRI Scanner,2011-06-29,CardioSync,Model-600,Germany,Component replaced after overheating.,3.6654609821810737,4192.033060679067,7.77233084336369,1,0,0
MD10545,Ventilator,2011-06-30,BioSystems,Model-100,India,Battery wear detected.,0.1045270123792523,6231.575600304253,15.645862378027068,3,2,1
MD10546,MRI Scanner,2011-07-01,HealthCorp,Model-100,UK,Battery wear detected.,9.767475450887686,11010.985969327872,35.08538364561029,6,9,3
MD10547,ECG Machine,2011-07-02,MediTech,Model-900,India,Voltage spike observed.,10.765347853082814,7096.001553534396,38.20264494684288,4,8,3
MD10548,MRI Scanner,2011-07-03,CardioSync,Model-450,Japan,Battery wear detected.,0.0,2933.56705380716,4.78164000450206,2,2,0
MD10549,MRI Scanner,2011-07-04,CardioSync,Model-100,Japan,Routine check completed.,7.151634323787436,7523.746344186577,19.930139860749623,5,4,2
MD10550,ECG Machine,2011-07-05,BioSystems,Model-900,Japan,Component replaced after overheating.,9.754547736755898,7116.130045267431,21.67729680709649,4,3,2
MD10551,Ventilator,2011-07-06,HealthCorp,Model-600,Japan,Routine check completed.,6.108084933737163,4728.809906087093,1.2605097729343375,2,2,0
MD10552,Ventilator,2011-07-07,CardioSync,Model-900,Japan,Routine check completed.,3.05875757497215,5667.983140409028,14.829409491097998,3,3,1
MD10553,ECG Machine,2011-07-08,BioSystems,Model-600,India,Component replaced after overheating.,4.434244262780033,4842.5558023168005,14.890786086046123,2,1,1
MD10554,MRI Scanner,2011-07-09,CardioSync,Model-900,UK,Routine check completed.,0.0,2074.4403111652614,1.488058320535278,3,1,0
MD10555,Defibrillator,2011-07-10,CardioSync,Model-100,Germany,Battery wear detected.,3.990289658405047,9769.885157460643,17.992464846270032,4,5,2
MD10556,ECG Machine,2011-07-11,HealthCorp,Model-100,USA,Battery wear detected.,4.40523320030323,5705.085092243483,15.21172028239204,4,2,1
MD10557,Ventilator,2011-07-12,HealthCorp,Model-900,Germany,Component replaced after overheating.,4.234929641014294,4993.715025603807,5.908471622577804,3,2,0
MD10558,MRI Scanner,2011-07-13,CardioSync,Model-900,Japan,Routine check completed.,8.656085951500085,5282.752137760171,25.426556339247387,4,4,2
MD10559,MRI Scanner,2011-07-14,BioSystems,Model-450,USA,Voltage spike observed.,4.358403662884811,6453.391744130463,8.054449315786805,4,1,1
MD10560,Defibrillator,2011-07-15,BioSystems,Model-600,UK,Routine check completed.,1.0424041467931928,3892.967422701895,6.142359348241944,1,0,0
MD10561,Defibrillator,2011-07-16,MediTech,Model-100,USA,Operational lag reported.,0.1063398644763329,2956.181493986848,7.477369605985869,2,1,0
MD10562,Ventilator,2011-07-17,MediTech,Model-900,India,Voltage spike observed.,3.023777828843088,1962.3787253517348,8.655403468613674,1,1,0
MD10563,MRI Scanner,2011-07-18,MediTech,Model-900,India,Voltage spike observed.,6.651563958597338,3074.8354014590195,17.544514682608238,2,3,1
MD10564,Defibrillator,2011-07-19,HealthCorp,Model-450,India,Routine check completed.,14.958562898582404,7366.626378421864,34.54660351879397,6,9,3
MD10565,Ventilator,2011-07-20,HealthCorp,Model-600,Germany,Component replaced after overheating.,15.0,8260.620856056647,32.98500567984711,4,8,3
MD10566,Ventilator,2011-07-21,CardioSync,Model-900,UK,Routine check completed.,3.418627551425569,11302.300466802277,25.856243995692463,5,7,3
MD10567,MRI Scanner,2011-07-22,HealthCorp,Model-900,Japan,Operational lag reported.,3.833449192242916,4168.14462523585,7.148856114294568,2,2,1
MD10568,Ventilator,2011-07-23,HealthCorp,Model-100,USA,Operational lag reported.,10.00704066238217,4462.588459812493,20.850649464809955,3,5,2
MD10569,Ventilator,2011-07-24,MediTech,Model-100,UK,Battery wear detected.,7.5055639190342465,7515.403749104276,26.55005545368097,3,5,2
MD10570,Ventilator,2011-07-25,MediTech,Model-900,India,Battery wear detected.,9.805687313289209,3111.885864313622,12.35617646313932,3,2,1
MD10571,ECG Machine,2011-07-26,HealthCorp,Model-900,Japan,Battery wear detected.,5.961163772981368,7452.833034529365,18.38120131460756,4,3,2
MD10572,Ventilator,2011-07-27,MediTech,Model-600,Germany,Routine check completed.,9.956771613931028,9824.331692607588,31.075523564733068,6,6,3
MD10573,ECG Machine,2011-07-28,MediTech,Model-450,India,Routine check completed.,4.750884108738712,4495.438275739832,6.030215641145599,2,2,0
MD10574,ECG Machine,2011-07-29,CardioSync,Model-600,Germany,Component replaced after overheating.,5.6215333355375545,3503.480749856919,10.186655749431202,3,1,0
MD10575,ECG Machine,2011-07-30,CardioSync,Model-450,India,Battery wear detected.,3.131206198012065,2545.0430355588737,16.176979359410286,3,1,1
MD10576,Ventilator,2011-07-31,CardioSync,Model-600,India,Component replaced after overheating.,7.359790142957786,5094.193774093163,9.660650722483,4,1,1
MD10577,Defibrillator,2011-08-01,HealthCorp,Model-900,UK,Operational lag reported.,2.034221309837795,3114.0570229075174,2.6761077753553493,2,0,0
MD10578,Defibrillator,2011-08-02,BioSystems,Model-600,India,Battery wear detected.,5.082395871506563,5341.094063506727,6.794588148114369,1,1,0
MD10579,MRI Scanner,2011-08-03,HealthCorp,Model-450,USA,Operational lag reported.,7.830059955589103,9758.138999493529,14.35101496938991,5,9,3
MD10580,Ventilator,2011-08-04,CardioSync,Model-900,Japan,Battery wear detected.,8.629559431597361,7325.267622577175,12.137952338821696,3,3,2
MD10581,ECG Machine,2011-08-05,HealthCorp,Model-600,India,Voltage spike observed.,7.738096028057947,6503.400630885001,21.612669243075874,3,5,2
MD10582,Defibrillator,2011-08-06,HealthCorp,Model-450,India,Battery wear detected.,11.107623623374524,9719.15499806154,31.96857761009656,6,9,3
MD10583,Defibrillator,2011-08-07,CardioSync,Model-900,Japan,Routine check completed.,5.501921897867104,10750.384649814509,26.70540310978516,4,9,3
MD10584,MRI Scanner,2011-08-08,HealthCorp,Model-900,UK,Component replaced after overheating.,5.792270611557154,6130.384857204234,9.016308544523415,2,0,0
MD10585,ECG Machine,2011-08-09,HealthCorp,Model-600,Japan,Voltage spike observed.,8.985978164496126,8870.754960829345,36.58302111618698,5,6,3
MD10586,Defibrillator,2011-08-10,HealthCorp,Model-600,USA,Voltage spike observed.,8.151198465937531,5918.384591376025,24.309385522768125,4,4,2
MD10587,MRI Scanner,2011-08-11,HealthCorp,Model-900,Germany,Battery wear detected.,6.84219832248643,8393.85612765979,21.092459750209454,3,5,2
MD10588,ECG Machine,2011-08-12,BioSystems,Model-100,Japan,Routine check completed.,9.87885141407239,10326.812342886407,17.06341024744186,5,5,3
MD10589,Defibrillator,2011-08-13,MediTech,Model-900,India,Operational lag reported.,2.3920767444225435,4713.550525649548,11.38825536536274,2,0,0
MD10590,ECG Machine,2011-08-14,BioSystems,Model-450,UK,Routine check completed.,4.76411706178152,5399.263708556828,7.0402483416322985,4,1,1
MD10591,MRI Scanner,2011-08-15,CardioSync,Model-100,Germany,Routine check completed.,1.5419476519783952,4616.069588155508,7.388622319749887,2,2,1
MD10592,Ventilator,2011-08-16,BioSystems,Model-450,USA,Voltage spike observed.,4.1315491363831285,4771.420388447199,6.022902417653638,2,1,0
MD10593,MRI Scanner,2011-08-17,HealthCorp,Model-600,India,Battery wear detected.,11.34417236990445,7438.984615209893,37.84209176068039,6,8,3
MD10594,ECG Machine,2011-08-18,MediTech,Model-600,Japan,Component replaced after overheating.,11.483787122053192,9078.275740195037,28.07720170241722,6,9,3
MD10595,ECG Machine,2011-08-19,BioSystems,Model-900,Germany,Routine check completed.,5.153325366672694,7767.468034319025,3.9414613233639377,3,1,1
MD10596,Ventilator,2011-08-20,HealthCorp,Model-100,UK,Battery wear detected.,6.125235265387,5388.799105051593,14.216655355969166,4,2,1
MD10597,ECG Machine,2011-08-21,HealthCorp,Model-450,Germany,Component replaced after overheating.,5.156896332509355,8307.096830360177,14.873508593434549,5,3,2
MD10598,ECG Machine,2011-08-22,BioSystems,Model-100,USA,Voltage spike observed.,10.712380374992058,3693.838385774389,7.591539423764732,3,3,1
MD10599,Ventilator,2011-08-23,CardioSync,Model-100,USA,Component replaced after overheating.,1.9873445691241136,2526.0673755924918,2.3076197976309967,2,1,0
MD10600,ECG Machine,2011-08-24,HealthCorp,Model-900,Japan,Component replaced after overheating.,2.9342113471044726,4434.591073327857,3.7068348591262135,2,0,0
MD10601,MRI Scanner,2011-08-25,MediTech,Model-450,UK,Operational lag reported.,5.131388290407077,3093.538180271267,9.78302697237554,2,2,0
MD10602,Defibrillator,2011-08-26,BioSystems,Model-450,Germany,Routine check completed.,6.594979743159595,8121.076907504328,10.950185804104828,5,4,2
MD10603,Ventilator,2011-08-27,HealthCorp,Model-100,Japan,Battery wear detected.,8.240310563866913,1000.0,10.023533647789684,4,1,1
MD10604,Ventilator,2011-08-28,BioSystems,Model-450,India,Operational lag reported.,8.545206246058118,3856.326537443192,13.045876430215111,2,2,1
MD10605,Ventilator,2011-08-29,BioSystems,Model-450,USA,Battery wear detected.,2.678619081000494,6468.241239190036,12.75637941013127,4,1,1
MD10606,ECG Machine,2011-08-30,BioSystems,Model-450,USA,Component replaced after overheating.,4.24392373259424,4775.797065245174,6.135688146144439,2,3,1
MD10607,Ventilator,2011-08-31,MediTech,Model-100,UK,Voltage spike observed.,6.329014863419852,8385.655716832056,25.347014798975422,3,4,2
MD10608,ECG Machine,2011-09-01,HealthCorp,Model-450,UK,Routine check completed.,3.1034540227250607,2849.170141624697,9.471257277081584,2,2,0
MD10609,ECG Machine,2011-09-02,HealthCorp,Model-600,USA,Operational lag reported.,7.40773682202284,7298.196201612218,27.61416900043591,4,4,2
MD10610,Ventilator,2011-09-03,BioSystems,Model-450,Germany,Operational lag reported.,9.997512453259684,8766.289624355473,15.291029787621458,5,4,2
MD10611,Ventilator,2011-09-04,HealthCorp,Model-450,UK,Voltage spike observed.,6.6209676482210815,4554.172989275595,19.97080868489187,4,3,2
MD10612,MRI Scanner,2011-09-05,HealthCorp,Model-450,Japan,Routine check completed.,8.139950683557405,7288.872694642953,34.727131168685204,5,6,3
MD10613,MRI Scanner,2011-09-06,HealthCorp,Model-450,India,Voltage spike observed.,8.370731399428395,7390.887105974494,28.46598703733836,4,7,3
MD10614,Ventilator,2011-09-07,BioSystems,Model-100,Germany,Component replaced after overheating.,10.10466369648263,10588.86134805916,35.34802761296305,6,8,3
MD10615,Ventilator,2011-09-08,MediTech,Model-900,Japan,Voltage spike observed.,5.4281043504087485,7139.574766821715,34.441080386239655,3,3,2
MD10616,Ventilator,2011-09-09,MediTech,Model-900,Germany,Operational lag reported.,14.078896597735412,10979.68482773286,21.831720888394837,5,4,2
MD10617,Ventilator,2011-09-10,CardioSync,Model-100,Japan,Component replaced after overheating.,3.267567530615205,3625.821608864758,6.103737844587855,1,2,0
MD10618,Ventilator,2011-09-11,HealthCorp,Model-100,Germany,Operational lag reported.,5.485302021278574,4684.534315544132,11.377220149898044,2,1,1
MD10619,Defibrillator,2011-09-12,CardioSync,Model-450,India,Component replaced after overheating.,4.157822874054494,4787.2268928807625,20.7505906201824,4,3,1
MD10620,MRI Scanner,2011-09-13,BioSystems,Model-450,Japan,Voltage spike observed.,7.012873713573223,10270.46483795303,24.6853534277849,3,3,2
MD10621,Ventilator,2011-09-14,CardioSync,Model-100,UK,Component replaced after overheating.,9.885598962528274,7330.560448303462,14.189663458948491,3,5,2
MD10622,Defibrillator,2011-09-15,MediTech,Model-450,Germany,Voltage spike observed.,4.96908303188988,2922.4365768995367,9.76609760698297,1,1,0
MD10623,Defibrillator,2011-09-16,BioSystems,Model-100,Japan,Voltage spike observed.,1.8208260431035164,3627.767460542268,6.376210081677135,2,1,0
MD10624,Defibrillator,2011-09-17,HealthCorp,Model-600,UK,Voltage spike observed.,1.426649429319241,5722.083684288846,14.700622215099491,2,2,1
MD10625,Ventilator,2011-09-18,HealthCorp,Model-450,Germany,Voltage spike observed.,6.274117355024111,5110.577711353946,12.166120895512163,3,3,1
MD10626,MRI Scanner,2011-09-19,CardioSync,Model-100,USA,Component replaced after overheating.,5.940571406946213,5086.601755602861,11.545475994631154,3,1,1
MD10627,ECG Machine,2011-09-20,MediTech,Model-100,Germany,Operational lag reported.,6.630036441341115,5196.086387433404,14.10871148612247,2,2,1
MD10628,MRI Scanner,2011-09-21,CardioSync,Model-600,India,Component replaced after overheating.,9.016945576149498,10289.365694646449,24.67958213014615,6,8,3
MD10629,Ventilator,2011-09-22,CardioSync,Model-600,Japan,Voltage spike observed.,1.8926185391718635,3806.209901353517,4.417336716068591,2,0,0
MD10630,Ventilator,2011-09-23,MediTech,Model-100,India,Routine check completed.,4.934763681994914,2517.300529127888,9.375140759016295,2,2,0
MD10631,Defibrillator,2011-09-24,BioSystems,Model-100,UK,Routine check completed.,2.0275891735764757,2927.2833732762247,11.06547832609366,2,0,0
MD10632,Ventilator,2011-09-25,HealthCorp,Model-600,UK,Operational lag reported.,9.637241232205662,4527.640993975268,13.7583801592453,5,5,2
MD10633,Defibrillator,2011-09-26,MediTech,Model-100,India,Operational lag reported.,4.364639947299768,5274.898803234493,5.640720263342754,2,1,1
MD10634,Defibrillator,2011-09-27,MediTech,Model-100,Germany,Operational lag reported.,4.234119836742158,4477.004318364782,7.169437837452829,2,2,0
MD10635,Ventilator,2011-09-28,HealthCorp,Model-900,Japan,Component replaced after overheating.,13.779301709934636,10707.446752381757,45.75051784455928,4,7,3
MD10636,MRI Scanner,2011-09-29,CardioSync,Model-600,UK,Routine check completed.,4.5044828156052406,3156.109631676529,3.3119918943734152,3,0,0
MD10637,MRI Scanner,2011-09-30,BioSystems,Model-600,USA,Operational lag reported.,0.0,2444.5397644354894,10.518603966921813,1,0,0
MD10638,MRI Scanner,2011-10-01,MediTech,Model-900,USA,Routine check completed.,9.379511512396236,7722.752777429378,21.905772996741312,5,8,3
MD10639,Ventilator,2011-10-02,HealthCorp,Model-600,USA,Voltage spike observed.,13.206543986292314,9092.625817457569,26.354457293755345,3,4,2
MD10640,Ventilator,2011-10-03,CardioSync,Model-600,USA,Battery wear detected.,4.81187056954364,2645.290169480748,9.188901428992612,2,1,1
MD10641,Defibrillator,2011-10-04,MediTech,Model-900,India,Battery wear detected.,9.726457484082978,8359.100431265415,23.78934145131545,5,3,2
MD10642,Defibrillator,2011-10-05,CardioSync,Model-100,UK,Routine check completed.,6.723938325342262,9052.99298142258,12.75441239212276,3,3,2
MD10643,ECG Machine,2011-10-06,BioSystems,Model-100,Japan,Voltage spike observed.,3.0535414655100706,4067.353999723344,11.999852443136218,1,2,0
MD10644,ECG Machine,2011-10-07,CardioSync,Model-450,India,Routine check completed.,6.225538409277742,4152.169145195374,7.817286584997723,3,2,1
MD10645,Defibrillator,2011-10-08,BioSystems,Model-600,UK,Battery wear detected.,2.78394212766292,3381.4273847605136,5.042629418729133,1,2,0
MD10646,MRI Scanner,2011-10-09,BioSystems,Model-600,Germany,Operational lag reported.,7.843899445909406,4579.699947386777,13.415777694337915,5,5,2
MD10647,Ventilator,2011-10-10,CardioSync,Model-900,Germany,Component replaced after overheating.,9.168939079271818,6294.439146508816,23.196533098005112,4,3,2
MD10648,Ventilator,2011-10-11,MediTech,Model-100,Japan,Voltage spike observed.,11.263486534279938,7473.221638236797,17.695110213053127,3,3,2
MD10649,Defibrillator,2011-10-12,BioSystems,Model-450,Germany,Operational lag reported.,15.0,10624.265946038702,28.5736877902008,5,8,3
MD10650,ECG Machine,2011-10-13,MediTech,Model-600,UK,Operational lag reported.,2.4311575430036334,4538.266274087015,6.917286032339854,1,1,0
